,end,val,accn,fy,fp,form,filed,frame,ticker
78,2017-09-30,375319000000,0000320193-18-000100,2018.0,Q3,10-Q,2018-08-01,,AAPL
79,2017-09-30,375319000000,0000320193-18-000145,2018.0,FY,10-K,2018-11-05,CY2017Q3I,AAPL
80,2017-12-30,406794000000,0000320193-18-000007,2018.0,Q1,10-Q,2018-02-02,CY2017Q4I,AAPL
81,2018-03-31,367502000000,0000320193-18-000070,2018.0,Q2,10-Q,2018-05-02,CY2018Q1I,AAPL
82,2018-06-30,349197000000,0000320193-18-000100,2018.0,Q3,10-Q,2018-08-01,CY2018Q2I,AAPL
83,2018-09-29,365725000000,0000320193-18-000145,2018.0,FY,10-K,2018-11-05,,AAPL
84,2018-09-29,365725000000,0000320193-19-000010,2019.0,Q1,10-Q,2019-01-30,,AAPL
85,2018-09-29,365725000000,0000320193-19-000066,2019.0,Q2,10-Q,2019-05-01,,AAPL
86,2018-09-29,365725000000,0000320193-19-000076,2019.0,Q3,10-Q,2019-07-31,,AAPL
87,2018-09-29,365725000000,0000320193-19-000119,2019.0,FY,10-K,2019-10-31,CY2018Q3I,AAPL
88,2018-12-29,373719000000,0000320193-19-000010,2019.0,Q1,10-Q,2019-01-30,CY2018Q4I,AAPL
89,2019-03-30,341998000000,0000320193-19-000066,2019.0,Q2,10-Q,2019-05-01,CY2019Q1I,AAPL
90,2019-06-29,322239000000,0000320193-19-000076,2019.0,Q3,10-Q,2019-07-31,CY2019Q2I,AAPL
91,2019-09-28,338516000000,0000320193-19-000119,2019.0,FY,10-K,2019-10-31,,AAPL
92,2019-09-28,338516000000,0000320193-20-000010,2020.0,Q1,10-Q,2020-01-29,,AAPL
93,2019-09-28,338516000000,0000320193-20-000052,2020.0,Q2,10-Q,2020-05-01,,AAPL
94,2019-09-28,338516000000,0000320193-20-000062,2020.0,Q3,10-Q,2020-07-31,,AAPL
95,2019-09-28,338516000000,0000320193-20-000096,2020.0,FY,10-K,2020-10-30,CY2019Q3I,AAPL
96,2019-12-28,340618000000,0000320193-20-000010,2020.0,Q1,10-Q,2020-01-29,CY2019Q4I,AAPL
97,2020-03-28,320400000000,0000320193-20-000052,2020.0,Q2,10-Q,2020-05-01,CY2020Q1I,AAPL
98,2020-06-27,317344000000,0000320193-20-000062,2020.0,Q3,10-Q,2020-07-31,CY2020Q2I,AAPL
99,2020-09-26,323888000000,0000320193-20-000096,2020.0,FY,10-K,2020-10-30,,AAPL
100,2020-09-26,323888000000,0000320193-21-000010,2021.0,Q1,10-Q,2021-01-28,,AAPL
101,2020-09-26,323888000000,0000320193-21-000056,2021.0,Q2,10-Q,2021-04-29,,AAPL
102,2020-09-26,323888000000,0000320193-21-000065,2021.0,Q3,10-Q,2021-07-28,,AAPL
103,2020-09-26,323888000000,0000320193-21-000105,2021.0,FY,10-K,2021-10-29,CY2020Q3I,AAPL
104,2020-12-26,354054000000,0000320193-21-000010,2021.0,Q1,10-Q,2021-01-28,CY2020Q4I,AAPL
105,2021-03-27,337158000000,0000320193-21-000056,2021.0,Q2,10-Q,2021-04-29,CY2021Q1I,AAPL
106,2021-06-26,329840000000,0000320193-21-000065,2021.0,Q3,10-Q,2021-07-28,CY2021Q2I,AAPL
107,2021-09-25,351002000000,0000320193-21-000105,2021.0,FY,10-K,2021-10-29,,AAPL
108,2021-09-25,351002000000,0000320193-22-000007,2022.0,Q1,10-Q,2022-01-28,,AAPL
109,2021-09-25,351002000000,0000320193-22-000059,2022.0,Q2,10-Q,2022-04-29,,AAPL
110,2021-09-25,351002000000,0000320193-22-000070,2022.0,Q3,10-Q,2022-07-29,,AAPL
111,2021-09-25,351002000000,0000320193-22-000108,2022.0,FY,10-K,2022-10-28,CY2021Q3I,AAPL
112,2021-12-25,381191000000,0000320193-22-000007,2022.0,Q1,10-Q,2022-01-28,CY2021Q4I,AAPL
113,2022-03-26,350662000000,0000320193-22-000059,2022.0,Q2,10-Q,2022-04-29,CY2022Q1I,AAPL
114,2022-06-25,336309000000,0000320193-22-000070,2022.0,Q3,10-Q,2022-07-29,CY2022Q2I,AAPL
115,2022-09-24,352755000000,0000320193-22-000108,2022.0,FY,10-K,2022-10-28,,AAPL
116,2022-09-24,352755000000,0000320193-23-000006,2023.0,Q1,10-Q,2023-02-03,,AAPL
117,2022-09-24,352755000000,0000320193-23-000064,2023.0,Q2,10-Q,2023-05-05,,AAPL
118,2022-09-24,352755000000,0000320193-23-000077,2023.0,Q3,10-Q,2023-08-04,,AAPL
119,2022-09-24,352755000000,0000320193-23-000106,2023.0,FY,10-K,2023-11-03,CY2022Q3I,AAPL
120,2022-12-31,346747000000,0000320193-23-000006,2023.0,Q1,10-Q,2023-02-03,CY2022Q4I,AAPL
121,2023-04-01,332160000000,0000320193-23-000064,2023.0,Q2,10-Q,2023-05-05,CY2023Q1I,AAPL
122,2023-07-01,335038000000,0000320193-23-000077,2023.0,Q3,10-Q,2023-08-04,CY2023Q2I,AAPL
123,2023-09-30,352583000000,0000320193-23-000106,2023.0,FY,10-K,2023-11-03,,AAPL
124,2023-09-30,352583000000,0000320193-24-000006,2024.0,Q1,10-Q,2024-02-02,,AAPL
125,2023-09-30,352583000000,0000320193-24-000069,2024.0,Q2,10-Q,2024-05-03,CY2023Q3I,AAPL
126,2023-12-30,353514000000,0000320193-24-000006,2024.0,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
127,2024-03-30,337411000000,0000320193-24-000069,2024.0,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
128,2009-06-30,77888000000,0001193125-09-212454,2010.0,Q1,10-Q,2009-10-23,,MSFT
129,2009-06-30,77888000000,0001193125-10-015598,2010.0,Q2,10-Q,2010-01-28,,MSFT
130,2009-06-30,77888000000,0001193125-10-090116,2010.0,Q3,10-Q,2010-04-22,,MSFT
131,2009-06-30,77888000000,0001193125-10-171791,2010.0,FY,10-K,2010-07-30,CY2009Q2I,MSFT
132,2009-09-30,81612000000,0001193125-09-212454,2010.0,Q1,10-Q,2009-10-23,CY2009Q3I,MSFT
133,2009-12-31,82096000000,0001193125-10-015598,2010.0,Q2,10-Q,2010-01-28,CY2009Q4I,MSFT
134,2010-03-31,84910000000,0001193125-10-090116,2010.0,Q3,10-Q,2010-04-22,CY2010Q1I,MSFT
135,2010-06-30,86113000000,0001193125-10-171791,2010.0,FY,10-K,2010-07-30,,MSFT
136,2010-06-30,86113000000,0001193125-10-239825,2011.0,Q1,10-Q,2010-10-28,,MSFT
137,2010-06-30,86113000000,0001193125-11-015947,2011.0,Q2,10-Q,2011-01-27,,MSFT
